session_id,run_id,platform,device_model,os_version,build_type,app_version,scenario,metric,iteration,value,unit,server_ms,recorded_at_ms,recorded_at_utc
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,15,51.286,ms,15.422,1788955991496,2026-09-09T12:13:11.496Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,16,47.58,ms,17.798,1788956008899,2026-09-09T12:13:28.899Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,17,66.416,ms,21.411,1788956026521,2026-09-09T12:13:46.521Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,18,56.252,ms,12.813,1788956044031,2026-09-09T12:14:04.031Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,19,49.518,ms,5.839,1788956061013,2026-09-09T12:14:21.013Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,20,49.463,ms,15.214,1788956077685,2026-09-09T12:14:37.685Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,21,50.281,ms,13.052,1788956095123,2026-09-09T12:14:55.123Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,22,68.521,ms,17.452,1788956112413,2026-09-09T12:15:12.413Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,23,67.845,ms,20.201,1788956129684,2026-09-09T12:15:29.684Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,24,66.046,ms,24.107,1788956147203,2026-09-09T12:15:47.203Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,25,49.887,ms,14.175,1788956164957,2026-09-09T12:16:04.957Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,26,49.148,ms,9.02,1788956182179,2026-09-09T12:16:22.179Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,27,68.835,ms,17.13,1788956199618,2026-09-09T12:16:39.618Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,28,50.167,ms,14.545,1788956217055,2026-09-09T12:16:57.055Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,29,49.59,ms,14.604,1788956234676,2026-09-09T12:17:14.676Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,API_REQUEST_MS,30,49.712,ms,12.365,1788956251980,2026-09-09T12:17:31.980Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,1,0.034,ms,,1788955745649,2026-09-09T12:09:05.649Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,2,0.026,ms,,1788955763320,2026-09-09T12:09:23.320Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,3,0.027,ms,,1788955780810,2026-09-09T12:09:40.810Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,4,0.025,ms,,1788955798346,2026-09-09T12:09:58.346Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,5,0.025,ms,,1788955815618,2026-09-09T12:10:15.618Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,6,0.024,ms,,1788955833338,2026-09-09T12:10:33.338Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,7,0.025,ms,,1788955851360,2026-09-09T12:10:51.360Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,8,0.023,ms,,1788955868814,2026-09-09T12:11:08.814Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,9,0.02,ms,,1788955885951,2026-09-09T12:11:25.951Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,10,0.025,ms,,1788955903057,2026-09-09T12:11:43.057Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,11,0.028,ms,,1788955921393,2026-09-09T12:12:01.393Z
ses_04,ses_04_S3,REACT_NATIVE,2409BRN2CY,android 16,RELEASE,1.0.0,S3,REQUEST_BUILD_MS,12,0.025,ms,,1788955938682,2026-09-09T12:12:18.682Z
